0,2.302621
50,2.3020773
100,2.3000257
150,2.2918143
200,2.2720363
250,2.239044
300,2.2085965
350,2.187294
400,2.1777444
450,2.1707237
500,2.1642623
550,2.155556
600,2.1485329
650,2.1447194
700,2.1363301
750,2.1280215
800,2.1242857
850,2.1240153
900,2.1181653
950,2.1125977
1000,2.1079147
1050,2.1064546
1100,2.0992677
1150,2.0968013
1200,2.0840633
1250,2.0798407
1300,2.0741997
1350,2.069879
1400,2.0726352
1450,2.0710661
1500,2.0670278
1550,2.056372
1600,2.049861
1650,2.0511649
1700,2.043273
1750,2.0395412
1800,2.0397866
1850,2.0387843
1900,2.0382113
1950,2.0311475
2000,2.0322921
2050,2.0256464
2100,2.0223713
2150,2.023658
2200,2.0179431
2250,2.0209575
2300,2.0161293
2350,2.0141385
2400,2.013643
2450,2.0117035
2500,2.0113754
2550,2.01054
2600,2.0096288
2650,2.005661
2700,2.001108
2750,1.9971161
2800,1.9954121
2850,2.0013342
2900,2.0022593
2950,1.9946578
3000,1.9911667
3050,1.9848691
3100,1.9874412
3150,1.9827535
3200,1.9848862
3250,1.9861524
3300,1.982923
3350,1.9864722
3400,1.9786205
3450,1.9856529
3500,1.978971
3550,1.9711769
3600,1.9718689
3650,1.9676349
3700,1.9715016
3750,1.9750323
3800,1.9723955
3850,1.9640621
3900,1.9675524
3950,1.9616698
4000,1.959878
4050,1.9620014
4100,1.9625744
4150,1.9708288
4200,1.9615566
4250,1.9550709
4300,1.956521
4350,1.9560508
4400,1.9511107
4450,1.9652878
4500,1.957683
4550,1.9639896
4600,1.9533104
4650,1.9413955
4700,1.9453768
4750,1.9471812
4800,1.9481357
4850,1.9452312
4900,1.9412677
4950,1.939702
