0,2.3026075
50,2.3005762
100,2.2905157
150,2.2545817
200,2.227532
250,2.2012901
300,2.1822546
350,2.1702116
400,2.156824
450,2.1405811
500,2.1358397
550,2.1306744
600,2.1187587
650,2.1199648
700,2.120684
750,2.1031747
800,2.1127572
850,2.1075218
900,2.092732
950,2.092911
1000,2.09789
1050,2.0807216
1100,2.0835307
1150,2.076949
1200,2.077972
1250,2.0739145
1300,2.0712862
1350,2.064448
1400,2.0649917
1450,2.0639255
1500,2.0692327
1550,2.0714324
1600,2.0708623
1650,2.0743911
1700,2.0730374
1750,2.0821366
1800,2.0627463
1850,2.0589726
1900,2.0697136
1950,2.0750935
2000,2.1008506
2050,2.1053836
2100,2.1082788
2150,2.0791552
2200,2.0650542
2250,2.058921
2300,2.050578
2350,2.0456944
2400,2.0513806
2450,2.0540516
2500,2.0761757
2550,2.0575473
2600,2.0654428
2650,2.0687337
2700,2.0554166
2750,2.0693896
2800,2.0448756
2850,2.0495982
2900,2.0485265
2950,2.0453691
3000,2.0576944
3050,2.049483
3100,2.0719204
3150,2.048399
3200,2.0395603
3250,2.049029
3300,2.0441713
3350,2.0507994
3400,2.0374577
3450,2.0464277
3500,2.053876
3550,2.0715988
3600,2.0685196
3650,2.044855
3700,2.0498202
3750,2.030416
3800,2.0278263
3850,2.0368295
3900,2.047954
3950,2.0277746
4000,2.040596
4050,2.0709534
4100,2.033941
4150,2.0358534
4200,2.0411012
4250,2.03271
4300,2.037261
4350,2.0469859
4400,2.0367935
4450,2.0643175
4500,2.0707784
4550,2.0649462
4600,2.0661721
4650,2.0435243
4700,2.0616508
4750,2.0769484
4800,2.0508926
4850,2.0550835
4900,2.0767124
4950,2.0726697
