0,0.10475556
50,0.10806666
100,0.09988889
150,0.16135556
200,0.25315556
250,0.26886666
300,0.28
350,0.28746668
400,0.30193335
450,0.30413333
500,0.31626666
550,0.32833335
600,0.3354889
650,0.34142223
700,0.35084444
750,0.36666667
800,0.3682
850,0.37822223
900,0.38557777
950,0.39686668
1000,0.3976
1050,0.40204445
1100,0.40973333
1150,0.41702223
1200,0.42364445
1250,0.4183778
1300,0.42893332
1350,0.42691112
1400,0.4284222
1450,0.4359778
1500,0.43017778
1550,0.44244444
1600,0.4476222
1650,0.43908888
1700,0.45042223
1750,0.43253332
1800,0.43055555
1850,0.4506
1900,0.44553334
1950,0.45064443
2000,0.45853335
2050,0.46906668
2100,0.45848888
2150,0.4663111
2200,0.4673111
2250,0.45806667
2300,0.4606889
2350,0.46908888
2400,0.46611112
2450,0.46733335
2500,0.46666667
2550,0.46146667
2600,0.47873333
2650,0.4666889
2700,0.4705111
2750,0.48602223
2800,0.48326668
2850,0.4933111
2900,0.4928
2950,0.4977778
3000,0.48964444
3050,0.48424444
3100,0.48942223
3150,0.5005778
3200,0.50537777
3250,0.49037778
3300,0.49382222
3350,0.504
3400,0.50924444
3450,0.5083111
3500,0.5154667
3550,0.49322224
3600,0.50762224
3650,0.5102
3700,0.5050222
3750,0.49842224
3800,0.5094444
3850,0.5110889
3900,0.5204
3950,0.5164667
4000,0.5154222
4050,0.5133111
4100,0.52633333
4150,0.52286667
4200,0.5192
4250,0.5092222
4300,0.50637776
4350,0.5151333
4400,0.5188889
4450,0.5198889
4500,0.52471113
4550,0.5273333
4600,0.5304222
4650,0.52304447
4700,0.5185111
4750,0.5010889
4800,0.5309778
4850,0.52922225
4900,0.53146666
4950,0.537
