0,0.0962
50,0.09991111
100,0.105511114
150,0.18557778
200,0.22771111
250,0.24471112
300,0.27382222
350,0.2848
400,0.29015556
450,0.29055557
500,0.29237777
550,0.3102222
600,0.32804444
650,0.3234889
700,0.34
750,0.3394
800,0.3121111
850,0.3504889
900,0.35064444
950,0.3540889
1000,0.3572
1050,0.35073334
1100,0.36191112
1150,0.3784
1200,0.36953333
1250,0.34957778
1300,0.3668
1350,0.3805111
1400,0.37775555
1450,0.3684222
1500,0.37591112
1550,0.36655554
1600,0.39055556
1650,0.37208888
1700,0.36784443
1750,0.38817778
1800,0.36473334
1850,0.3786889
1900,0.36833334
1950,0.3857111
2000,0.40475556
2050,0.38088888
2100,0.38997778
2150,0.38953334
2200,0.38353333
2250,0.38291112
2300,0.38493332
2350,0.39337778
2400,0.39084443
2450,0.3955778
2500,0.39673334
2550,0.3672
2600,0.39313334
2650,0.4006889
2700,0.40895554
2750,0.40126666
2800,0.40424445
2850,0.4063778
2900,0.4094
2950,0.41968888
3000,0.4231111
3050,0.4166889
3100,0.41233334
3150,0.39317778
3200,0.4050889
3250,0.36677778
3300,0.3994
3350,0.40708888
