0,0.10028889
50,0.20797777
100,0.23975556
150,0.2366
200,0.10948889
250,0.12044445
300,0.12935555
350,0.17235556
400,0.16395555
450,0.13171111
500,0.14497778
550,0.115266666
600,0.1512
650,0.15273333
700,0.14137778
750,0.12524444
800,0.15335555
850,0.14404444
900,0.15331112
950,0.13295555
1000,0.13228889
1050,0.14571111
1100,0.15284444
1150,0.13753334
1200,0.12997778
1250,0.124577776
1300,0.12144444
1350,0.12624444
1400,0.13502222
1450,0.15322222
1500,0.14673333
1550,0.15075555
1600,0.15182222
1650,0.15246667
1700,0.14993334
1750,0.15291111
1800,0.14828889
1850,0.14604445
1900,0.14988889
1950,0.15257777
2000,0.15273333
2050,0.14822222
2100,0.1437111
2150,0.12986666
2200,0.12375555
2250,0.122044444
2300,0.1287111
2350,0.14577778
2400,0.14644444
2450,0.13886666
2500,0.124688886
2550,0.11028889
2600,0.10248889
2650,0.10086667
2700,0.10064445
2750,0.10046667
2800,0.100488886
2850,0.10044444
2900,0.10044444
2950,0.10044444
3000,0.10044444
3050,0.10044444
3100,0.10044444
3150,0.10044444
3200,0.10044444
3250,0.10044444
3300,0.10044444
3350,0.10044444
3400,0.10044444
3450,0.10044444
3500,0.10044444
3550,0.10044444
3600,0.10044444
3650,0.10044444
3700,0.10044444
3750,0.10044444
3800,0.10044444
3850,0.10044444
3900,0.10044444
3950,0.10044444
4000,0.10044444
4050,0.10044444
4100,0.10044444
4150,0.10044444
4200,0.10044444
4250,0.10044444
4300,0.10044444
4350,0.10044444
4400,0.10044444
4450,0.10044444
4500,0.10044444
4550,0.10044444
4600,0.10044444
4650,0.10044444
4700,0.10044444
4750,0.10044444
4800,0.10044444
4850,0.10044444
4900,0.10044444
4950,0.10044444
