0,0.12988889
50,0.23948888
100,0.24742222
150,0.30837777
200,0.33424443
250,0.34282222
300,0.35035557
350,0.33855554
400,0.3644889
450,0.36693335
500,0.3518
550,0.3593111
600,0.353
650,0.37873334
700,0.34904444
750,0.36335555
800,0.3739111
850,0.3797778
900,0.3816889
950,0.3708889
1000,0.37713334
1050,0.37291113
1100,0.3858
1150,0.37775555
1200,0.39264444
1250,0.37924445
1300,0.37933335
1350,0.38224444
1400,0.38522223
1450,0.39684445
1500,0.3948222
1550,0.38984445
1600,0.39593333
1650,0.395
1700,0.3996
1750,0.39684445
1800,0.39453334
1850,0.3868
1900,0.38304445
1950,0.40122223
2000,0.39097777
2050,0.38988888
2100,0.39766666
2150,0.38673332
2200,0.39744446
2250,0.39826667
2300,0.39213333
2350,0.39995554
2400,0.4018
2450,0.40486667
2500,0.40762222
2550,0.4086
2600,0.3969111
2650,0.40082222
2700,0.40046668
2750,0.39895555
2800,0.38786668
2850,0.40524444
2900,0.39506668
2950,0.40415555
3000,0.40706667
3050,0.4000222
3100,0.40817776
3150,0.40975556
3200,0.4100889
3250,0.3976889
3300,0.40395555
3350,0.41253334
3400,0.4101111
3450,0.40942222
3500,0.38675556
3550,0.40135556
3600,0.40626666
3650,0.40755555
3700,0.40955555
3750,0.4135111
3800,0.4074
3850,0.414
3900,0.39913332
3950,0.41102222
4000,0.41453335
4050,0.41195557
4100,0.39935556
4150,0.4060889
4200,0.41486666
4250,0.41453335
4300,0.40986666
4350,0.4156
4400,0.4152889
4450,0.4091111
4500,0.40657777
4550,0.41724443
4600,0.4131778
4650,0.4109111
4700,0.41197777
4750,0.40444446
4800,0.4086889
4850,0.4196
4900,0.40802222
4950,0.41164446
5000,0.4059778
5050,0.41217777
5100,0.41202223
5150,0.41268888
5200,0.41266668
5250,0.40955555
5300,0.411
5350,0.40746668
5400,0.41075554
5450,0.41755554
5500,0.41186666
5550,0.41775554
5600,0.41866666
5650,0.412
5700,0.41817778
5750,0.4174889
5800,0.41986668
5850,0.41655555
5900,0.42022222
5950,0.40875554
6000,0.42275557
6050,0.4156889
6100,0.4184
6150,0.42
6200,0.4085111
6250,0.42033333
6300,0.41222224
6350,0.41977778
6400,0.41788888
6450,0.42006665
6500,0.4122
6550,0.41966668
6600,0.41344443
6650,0.42266667
6700,0.41753334
6750,0.42133334
6800,0.41877776
6850,0.41737777
6900,0.42237777
6950,0.41535556
7000,0.42308888
7050,0.4238889
7100,0.421
7150,0.41882223
7200,0.41717777
7250,0.41824445
7300,0.4225111
7350,0.41995555
7400,0.42328888
7450,0.42337778
7500,0.41835555
7550,0.42002222
7600,0.42262223
7650,0.4208889
7700,0.41946667
7750,0.4207111
7800,0.4213111
7850,0.42515555
7900,0.42155555
7950,0.41851112
8000,0.4194
8050,0.42324445
8100,0.4186889
8150,0.42715555
8200,0.4204889
8250,0.42226666
8300,0.42668888
8350,0.41691113
8400,0.41935554
8450,0.42684445
8500,0.42468888
8550,0.4252
8600,0.42473334
8650,0.42293334
8700,0.42648888
8750,0.41944444
8800,0.4240889
8850,0.42355555
8900,0.4225111
8950,0.4273778
9000,0.42533332
9050,0.41715556
9100,0.42193332
9150,0.4214222
9200,0.41955554
9250,0.4223111
9300,0.41797778
9350,0.42293334
9400,0.42213333
9450,0.42191112
9500,0.42495555
9550,0.4232222
9600,0.4167778
9650,0.425
9700,0.42655554
9750,0.4260889
9800,0.4265111
9850,0.4252889
9900,0.42906666
9950,0.42282224
