0,0.12522505
50,0.28285658
100,0.34226847
150,0.36667332
200,0.38767755
250,0.40628126
300,0.41228247
350,0.38567713
400,0.41588318
450,0.43668735
500,0.45729145
550,0.4634927
600,0.4670934
650,0.45829165
700,0.47929585
750,0.4884977
800,0.5131026
850,0.5057011
900,0.5245049
950,0.53810763
1000,0.5413083
1050,0.51130223
1100,0.5267053
1150,0.5617123
1200,0.5715143
1250,0.5609122
1300,0.57031405
1350,0.5567113
1400,0.5975195
1450,0.58771753
1500,0.5755151
1550,0.59211844
1600,0.59831965
1650,0.6009202
1700,0.5979196
1750,0.58771753
1800,0.5897179
1850,0.6057211
1900,0.5995199
1950,0.60412085
