0,2.2978182
50,2.1116421
100,2.0928879
150,2.0661917
200,2.0428946
250,2.0153499
300,1.9783871
350,1.9998398
400,1.9755857
450,1.9555644
500,1.9492221
550,1.9431937
600,1.9465508
650,1.9492109
700,1.9355989
750,1.9129128
800,1.91842
850,1.8999099
900,1.9110367
950,1.8934345
1000,1.8872485
1050,1.8800942
1100,1.8774788
1150,1.878183
1200,1.8652471
1250,1.8841145
1300,1.8581403
1350,1.8580012
1400,1.853542
1450,1.840011
1500,1.8423579
1550,1.835694
1600,1.8312639
1650,1.8233256
1700,1.8306743
1750,1.8094412
1800,1.8216169
1850,1.8167791
1900,1.7945988
1950,1.7961134
