0,2.2994144
50,2.1812508
100,2.1143067
150,2.0873234
200,2.0667086
250,2.0531967
300,2.045509
350,2.0757344
400,2.0415578
450,2.020184
500,2.008329
550,2.0029867
600,1.9969293
650,2.0007732
700,1.9871114
750,1.9740607
800,1.9603078
850,1.9530265
900,1.9427727
950,1.9337143
1000,1.9259956
1050,1.9503684
1100,1.9369617
1150,1.9076163
1200,1.8990666
1250,1.9055047
1300,1.8967896
1350,1.9042406
1400,1.8718103
1450,1.8807279
1500,1.8912716
1550,1.8767234
1600,1.8703818
1650,1.8676809
1700,1.8701903
1750,1.8771844
1800,1.8755554
1850,1.8623178
1900,1.8684217
1950,1.8661199
